;ACUSACION;ANIO_DENUNCIA;ANIO_ENTRADA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_DELITO;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;MUNICIPIO;Total de Casos;MUNICIPIO;Tipo de Poblacion;Cantidad de Poblaciòn;Poblacion Afectada
1937;1;2015;2015;2015;0;0;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;8;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
1938;1;2015;2015;2015;0;0;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;8;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
1939;1;2015;2015;2015;0;0;1;0;FEMINICIDIO ART. 104A C.P.;9;0;3;FEMINICIDIO;8;1;1;1;Ley 906;MANIZALES;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALDAS;FEMENINO;1;;;;;;
1940;1;2015;2015;2015;0;0;1;0;FEMINICIDIO ART. 104A C.P.;12;0;3;FEMINICIDIO;5;1;1;1;Ley 906;SANTANDER DE QUILICHAO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;;;;;;
1941;1;2015;2015;2015;0;0;1;0;FEMINICIDIO ART. 104A C.P.;22;0;3;FEMINICIDIO;6;1;1;1;Ley 906;RESTREPO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE META;FEMENINO;1;;;;;;
1942;1;2015;2015;2015;0;0;1;0;FEMINICIDIO ART. 104A C.P.;28;0;3;FEMINICIDIO;8;1;0;1;Ley 906;LA PAZ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;;;;;;
1943;1;2015;2015;2015;0;0;1;0;FEMINICIDIO ART. 104A C.P.;30;0;3;FEMINICIDIO;8;1;0;1;Ley 906;LÍBANO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;;;;;;
1944;1;2015;2015;2015;0;1;0;0;FEMINICIDIO ART. 104A C.P.;12;0;2;FEMINICIDIO;6;1;0;1;Ley 906;POPAYÁN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;;;;;;
1945;1;2015;2015;2015;0;1;0;0;FEMINICIDIO ART. 104A C.P.;13;1;2;FEMINICIDIO;8;1;0;1;Ley 906;VALLEDUPAR;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CESAR;FEMENINO;1;;;;;;
1946;1;2015;2015;2015;0;1;0;0;FEMINICIDIO ART. 104A C.P.;16;1;2;FEMINICIDIO;8;1;0;1;Ley 906;MONTELÍBANO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CÓRDOBA;FEMENINO;1;;;;;;
1947;1;2015;2015;2015;0;1;0;0;FEMINICIDIO ART. 104A C.P.;20;1;2;FEMINICIDIO;5;1;1;1;Ley 906;MAICAO;Colombia;Venezuela;0;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;;;;;;
1948;1;2015;2015;2015;0;1;0;0;FEMINICIDIO ART. 104A C.P.;21;1;2;FEMINICIDIO;5;1;0;1;Ley 906;CIÉNAGA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;;;;;;
1949;1;2015;2015;2015;0;1;0;0;FEMINICIDIO ART. 104A C.P.;22;1;2;FEMINICIDIO;5;1;1;1;Ley 906;VILLAVICENCIO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE META;FEMENINO;1;;;;;;
1950;1;2015;2015;2015;0;1;0;0;FEMINICIDIO ART. 104A C.P.;31;0;2;FEMINICIDIO;6;1;0;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
1951;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;2;1;2;FEMINICIDIO;5;1;1;1;Ley 906;ITAGUI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;MASCULINO;1;;;;;;
1952;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;2;1;2;FEMINICIDIO;8;1;1;1;Ley 906;ITAGUI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;;;;;;
1953;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;6;1;0;1;Ley 906;MEDELLÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;;;;;;
1954;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;6;1;1;1;Ley 906;SAN FRANCISCO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;;;;;;
1955;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;6;1;1;1;Ley 906;YOLOMBÓ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;;;;;;
1956;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;5;1;0;1;Ley 906;RETIRO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ANTIOQUIA;FEMENINO;1;;;;;;
1957;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;6;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;2;;;;;;
1958;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;8;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
1959;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;8;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;MASCULINO;1;;;;;;
1960;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;4;0;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;1;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
1961;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;4;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
1962;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;6;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
1963;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;6;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;MASCULINO;1;;;;;;
1964;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;5;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
1965;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;8;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
1966;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;8;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;5;;;;;;
1967;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;6;0;4;FEMINICIDIO;8;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
1968;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;6;0;2;FEMINICIDIO;8;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
1969;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;8;0;3;FEMINICIDIO;6;1;0;1;Ley 906;DUITAMA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOYACÁ;MASCULINO;1;;;;;;
1970;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;10;0;3;FEMINICIDIO;6;1;1;1;Ley 906;SAN VICENTE DEL CAGUÁN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAQUETÁ;FEMENINO;1;;;;;;
1971;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;12;1;3;FEMINICIDIO;6;1;0;1;Ley 906;PUERTO TEJADA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;;;;;;
1972;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;12;0;3;FEMINICIDIO;6;1;0;1;Ley 906;PUERTO TEJADA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;;;;;;
1973;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;12;0;3;FEMINICIDIO;8;1;0;1;Ley 906;POPAYÁN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;;;;;;
1974;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;15;0;3;FEMINICIDIO;6;1;1;1;Ley 906;FACATATIVÁ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CUNDINAMARCA;FEMENINO;1;;;;;;
1975;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;19;0;3;FEMINICIDIO;5;1;1;1;Ley 906;SAN AGUSTÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE HUILA;FEMENINO;1;;;;;;
1976;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;20;0;3;FEMINICIDIO;6;1;1;1;Ley 906;MAICAO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE LA GUAJIRA;FEMENINO;1;;;;;;
1977;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;21;1;2;FEMINICIDIO;4;1;1;1;Ley 906;EL BANCO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;;;;;;
1978;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;21;0;3;FEMINICIDIO;6;1;0;1;Ley 906;SANTA MARTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MAGDALENA;FEMENINO;1;;;;;;
1979;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;22;0;3;FEMINICIDIO;6;1;1;1;Ley 906;VILLAVICENCIO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE META;FEMENINO;1;;;;;;
1980;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;24;1;3;FEMINICIDIO;8;1;1;1;Ley 906;CÚCUTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;FEMENINO;1;;;;;;
1981;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;24;0;3;FEMINICIDIO;6;1;1;1;Ley 906;CÚCUTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;MASCULINO;1;;;;;;
1982;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;26;0;3;FEMINICIDIO;5;1;0;1;Ley 906;MONTENEGRO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE QUINDÍO;MASCULINO;1;;;;;;
1983;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;26;0;3;FEMINICIDIO;8;1;0;1;Ley 906;QUIMBAYA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE QUINDÍO;FEMENINO;1;;;;;;
1984;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;28;0;3;FEMINICIDIO;8;1;1;1;Ley 906;BUCARAMANGA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;;;;;;
1985;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;30;0;3;FEMINICIDIO;5;1;0;1;Ley 906;ALVARADO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;;;;;;
1986;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;4;1;1;1;Ley 906;RIOFRÍO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1;;;;;;
1987;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;6;1;0;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
1988;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;5;1;0;1;Ley 906;JAMUNDÍ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
1989;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;5;1;0;1;Ley 906;PALMIRA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
1990;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;5;1;1;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
1991;1;2015;2015;2015;0;1;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;8;1;1;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
1992;1;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;6;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
1993;1;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;7;1;2;FEMINICIDIO;8;1;0;0;Ley 906;CARTAGENA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1;;;;;;
1994;1;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;10;1;2;FEMINICIDIO;6;1;1;1;Ley 906;CARTAGENA DEL CHAIRÁ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAQUETÁ;FEMENINO;1;;;;;;
1995;1;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;11;1;2;FEMINICIDIO;6;1;1;1;Ley 906;AGUAZUL;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CASANARE;FEMENINO;1;;;;;;
1996;1;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;18;1;2;FEMINICIDIO;5;1;0;1;Ley 906;SAN JOSÉ DEL GUAVIARE;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE GUAVIARE;FEMENINO;1;;;;;;
1997;1;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;24;1;2;FEMINICIDIO;5;1;1;1;Ley 906;CÚCUTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;FEMENINO;1;;;;;;
1998;1;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;28;1;2;FEMINICIDIO;6;1;1;1;Ley 906;ALBANIA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;1;;;;;;
1999;1;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;28;1;2;FEMINICIDIO;8;1;1;1;Ley 906;BUCARAMANGA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE SANTANDER;FEMENINO;2;;;;;;
2000;1;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;30;1;2;FEMINICIDIO;6;1;1;1;Ley 906;ROVIRA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;;;;;;
2001;1;2016;2016;2016;0;0;0;0;FEMINICIDIO ART. 104A C.P.;30;1;2;FEMINICIDIO;5;1;0;1;Ley 906;COYAIMA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;;;;;;
2002;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;6;1;1;1;Ley 906;BELLO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;;;;;;
2003;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;6;1;1;1;Ley 906;MEDELLÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;;;;;;
2004;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;5;1;1;1;Ley 906;MEDELLÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;;;;;;
2005;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;2;0;3;FEMINICIDIO;8;1;1;1;Ley 906;BELLO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;;;;;;
2006;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;5;0;3;FEMINICIDIO;8;1;1;1;Ley 906;BARRANQUILLA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;;;;;;
2007;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;6;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;2;;;;;;
2008;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;5;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
2009;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;5;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
2010;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;6;0;3;FEMINICIDIO;8;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;3;;;;;;
2011;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;8;0;3;FEMINICIDIO;1;1;1;1;Ley 906;SOGAMOSO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOYACÁ;FEMENINO;3;;;;;;
2012;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;8;0;3;FEMINICIDIO;8;1;0;1;Ley 906;TUNJA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOYACÁ;FEMENINO;1;;;;;;
2013;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;8;0;3;FEMINICIDIO;8;1;1;0;Ley 906;TUNJA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOYACÁ;FEMENINO;1;;;;;;
2014;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;8;0;3;FEMINICIDIO;8;1;1;1;Ley 906;SOGAMOSO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOYACÁ;FEMENINO;1;;;;;;
2015;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;9;0;3;FEMINICIDIO;6;1;1;1;Ley 906;MANIZALES;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALDAS;FEMENINO;1;;;;;;
2016;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;12;0;3;FEMINICIDIO;6;1;0;1;Ley 906;POPAYÁN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;;;;;;
2017;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;16;0;3;FEMINICIDIO;2;1;1;1;Ley 906;SAN JOSE DE URE;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CÓRDOBA;FEMENINO;1;;;;;;
2018;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;15;0;3;FEMINICIDIO;8;1;0;1;Ley 906;SOACHA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
2019;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;24;0;3;FEMINICIDIO;6;1;0;1;Ley 906;CÚCUTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE NORTE DE SANTANDER;FEMENINO;1;;;;;;
2020;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;26;0;3;FEMINICIDIO;8;1;1;1;Ley 906;CALARCA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE QUINDÍO;FEMENINO;2;;;;;;
2021;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;27;0;3;FEMINICIDIO;5;1;1;1;Ley 906;QUINCHÍA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE RISARALDA;FEMENINO;1;;;;;;
2022;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;30;0;3;FEMINICIDIO;8;1;1;1;Ley 906;CUNDAY;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE TOLIMA;FEMENINO;1;;;;;;
2023;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;6;1;0;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
2024;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;5;1;0;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;2;;;;;;
2025;1;2016;2016;2016;0;0;1;0;FEMINICIDIO ART. 104A C.P.;31;0;3;FEMINICIDIO;8;1;0;1;Ley 906;CALI;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CALI;FEMENINO;1;;;;;;
2026;1;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;2;1;2;FEMINICIDIO;5;1;1;1;Ley 906;MEDELLÍN;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE MEDELLÍN;FEMENINO;1;;;;;;
2027;1;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;4;1;2;FEMINICIDIO;5;1;0;1;Ley 906;SAN ANDRÉS;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE SAN ANDRÉS, PROVIDENCIA Y SANTA CATALINA;FEMENINO;1;;;;;;
2028;1;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;5;1;2;FEMINICIDIO;8;1;0;1;Ley 906;BARRANQUILLA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE ATLÁNTICO;FEMENINO;1;;;;;;
2029;1;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;6;1;2;FEMINICIDIO;5;1;0;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
2030;1;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;6;0;2;FEMINICIDIO;8;1;1;1;Ley 906;BOGOTÁ, D.C.;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOGOTÁ;FEMENINO;1;;;;;;
2031;1;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;7;1;2;FEMINICIDIO;4;1;0;1;Ley 906;CARTAGENA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1;;;;;;
2032;1;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;7;1;2;FEMINICIDIO;6;1;0;1;Ley 906;CARTAGENA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1;;;;;;
2033;1;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;7;1;2;FEMINICIDIO;8;1;0;1;Ley 906;TURBACO;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1;;;;;;
2034;1;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;7;0;2;FEMINICIDIO;4;1;0;1;Ley 906;CARTAGENA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE BOLÍVAR;FEMENINO;1;;;;;;
2035;1;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;12;1;2;FEMINICIDIO;4;1;0;1;Ley 906;PAEZ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;;;;;;
2036;1;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;12;0;6;FEMINICIDIO;5;1;1;1;Ley 906;INZÁ;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CAUCA;FEMENINO;1;;;;;;
2037;1;2016;2016;2016;0;1;0;0;FEMINICIDIO ART. 104A C.P.;16;1;2;FEMINICIDIO;4;1;1;1;Ley 906;TIERRALTA;Colombia;Colombia;0;DIRECCIÓN SECCIONAL DE CÓRDOBA;FEMENINO;1;;;;;;
